Temp_ID,Easting,Northing,Tree_Height,Crown_Diameter,Plot_Number,Date
3721,476915.489,5429283.654,28.46,1.54,br01,2026-03-08
3722,476964.925,5429177.105,17.59,1.48,br01,2026-03-08
3723,476914.207,5429284.326,28.65,1.61,br01,2026-03-08
3724,476910.327,5429269.61,27.96,1.33,br01,2026-03-08
3725,476904.687,5429259.438,30.82,2.0,br01,2026-03-08
3726,476912.611,5429283.24,27.97,2.09,br01,2026-03-08
3727,476917.003,5429273.747,30.41,0.91,br01,2026-03-08
3728,476943.174,5429234.58,22.04,2.1,br01,2026-03-08
3729,476930.874,5429269.779,28.15,2.22,br01,2026-03-08
3730,476924.428,5429219.683,23.0,3.42,br01,2026-03-08
3731,476913.771,5429282.773,28.0,1.71,br01,2026-03-08
3732,476877.464,5429176.91,21.64,3.02,br01,2026-03-08
3733,476991.968,5429187.03,14.79,1.76,br01,2026-03-08
3734,476971.952,5429254.67,19.84,0.85,br01,2026-03-08
3735,476880.517,5429179.017,19.25,3.68,br01,2026-03-08
3736,476857.132,5429172.301,17.52,2.76,br01,2026-03-08
3737,476874.933,5429161.021,17.69,2.06,br01,2026-03-08
3738,476952.423,5429128.034,5.44,2.14,br01,2026-03-08
3739,476902.055,5429203.455,28.51,2.23,br01,2026-03-08
3740,476932.869,5429270.001,27.86,1.5,br01,2026-03-08
3741,476922.489,5429264.242,30.51,1.84,br01,2026-03-08
3743,476873.52,5429171.618,17.3,1.52,br01,2026-03-08
3744,476937.204,5429233.711,25.12,1.74,br01,2026-03-08
3745,476916.143,5429220.832,15.64,1.44,br01,2026-03-08
3746,476972.189,5429163.856,11.33,1.91,br01,2026-03-08
3747,476919.662,5429277.769,30.81,1.46,br01,2026-03-08
3748,476921.257,5429242.05,32.81,1.9,br01,2026-03-08
3749,476935.95,5429154.14,5.04,3.69,br01,2026-03-08
3750,476923.059,5429275.026,28.53,1.92,br01,2026-03-08
3751,476936.428,5429266.757,25.92,1.04,br01,2026-03-08
3752,476861.063,5429186.042,21.19,1.8,br01,2026-03-08
3753,476912.103,5429277.796,27.89,2.58,br01,2026-03-08
3754,476930.414,5429218.409,27.02,2.63,br01,2026-03-08
3755,476910.939,5429275.916,28.03,3.76,br01,2026-03-08
3756,476889.475,5429194.262,25.39,4.14,br01,2026-03-08
3757,476970.192,5429225.44,26.32,2.1,br01,2026-03-08
3758,476975.656,5429160.902,14.94,2.32,br01,2026-03-08
3759,476908.403,5429269.238,27.7,2.5,br01,2026-03-08
3760,476970.834,5429229.091,19.55,1.45,br01,2026-03-08
3761,476962.804,5429129.961,4.33,2.37,br01,2026-03-08
3762,476933.891,5429264.967,26.39,1.81,br01,2026-03-08
3763,476986.642,5429222.865,17.38,1.18,br01,2026-03-08
3764,476899.391,5429209.495,35.79,2.74,br01,2026-03-08
3765,476951.06,5429256.839,24.16,2.58,br01,2026-03-08
3766,476990.06,5429169.635,15.87,2.36,br01,2026-03-08
3767,476941.936,5429231.974,23.26,3.61,br01,2026-03-08
3768,476978.404,5429108.877,4.41,1.97,br01,2026-03-08
3769,476997.781,5429207.71,16.27,1.56,br01,2026-03-08
3770,476932.693,5429278.073,27.2,2.46,br01,2026-03-08
3771,476868.7,5429183.576,21.27,1.79,br01,2026-03-08
3772,476974.153,5429159.643,13.27,2.22,br01,2026-03-08
3773,476909.471,5429271.16,27.49,2.26,br01,2026-03-08
3774,476882.315,5429183.509,28.65,3.17,br01,2026-03-08
3775,476914.803,5429221.591,15.27,3.19,br01,2026-03-08
3776,476950.231,5429145.164,6.57,2.08,br01,2026-03-08
3777,476960.114,5429127.086,5.53,1.2,br01,2026-03-08
3778,476914.466,5429216.991,28.44,1.93,br01,2026-03-08
3779,476997.954,5429206.294,14.02,2.11,br01,2026-03-08
3780,476860.019,5429182.929,20.98,1.76,br01,2026-03-08
3781,476911.825,5429285.098,29.42,3.99,br01,2026-03-08
3782,476940.16,5429267.859,27.23,2.45,br01,2026-03-08
3783,476873.817,5429176.392,18.32,3.27,br01,2026-03-08
3784,476928.172,5429250.31,30.8,2.32,br01,2026-03-08
3785,477019.004,5429212.193,14.02,1.88,br01,2026-03-08
3786,476966.725,5429229.713,21.74,2.58,br01,2026-03-08
3787,476909.717,5429273.576,26.79,3.25,br01,2026-03-08
3788,476911.294,5429287.195,28.39,2.5,br01,2026-03-08
3789,476940.993,5429149.286,6.99,1.01,br01,2026-03-08
3790,476921.526,5429273.741,28.14,3.07,br01,2026-03-08
3791,476911.887,5429276.72,26.64,0.84,br01,2026-03-08
3792,476913.809,5429279.409,27.59,2.32,br01,2026-03-08
3793,476958.978,5429126.431,6.13,1.02,br01,2026-03-08
3795,476918.233,5429182.525,25.63,1.4,br01,2026-03-08
3796,476933.049,5429268.275,28.73,2.6,br01,2026-03-08
3797,476953.379,5429126.335,4.43,2.57,br01,2026-03-08
3798,476867.124,5429166.192,16.46,3.54,br01,2026-03-08
3799,476895.372,5429188.639,28.27,1.89,br01,2026-03-08
3800,476942.686,5429252.137,25.51,2.34,br01,2026-03-08
3801,476874.747,5429175.615,18.2,0.83,br01,2026-03-08
3802,476866.272,5429181.465,19.64,2.51,br01,2026-03-08
3803,476936.027,5429263.631,25.24,3.72,br01,2026-03-08
3804,476878.748,5429173.354,14.94,2.21,br01,2026-03-08
3805,476916.08,5429245.359,29.13,3.84,br01,2026-03-08
3806,476871.27,5429203.937,33.04,3.96,br01,2026-03-08
3807,476968.581,5429159.504,12.23,1.68,br01,2026-03-08
3808,476915.633,5429261.367,27.24,2.27,br01,2026-03-08
3809,476991.929,5429170.333,6.42,2.75,br01,2026-03-08
3810,476867.946,5429168.395,15.4,2.37,br01,2026-03-08
3811,476913.605,5429209.176,33.0,1.57,br01,2026-03-08
3812,476862.217,5429176.912,16.32,2.25,br01,2026-03-08
3813,476908.35,5429276.097,27.6,4.47,br01,2026-03-08
3814,476873.758,5429181.37,20.97,2.16,br01,2026-03-08
3815,476927.263,5429280.959,25.87,2.27,br01,2026-03-08
3816,476930.89,5429278.46,27.02,2.12,br01,2026-03-08
3817,476933.573,5429152.87,4.06,2.7,br01,2026-03-08
3818,476926.635,5429269.615,28.65,1.0,br01,2026-03-08
3819,476971.869,5429138.699,8.65,2.49,br01,2026-03-08
3820,476951.859,5429126.544,2.96,2.22,br01,2026-03-08
3821,476873.635,5429169.001,16.65,1.3,br01,2026-03-08
3822,476907.211,5429271.668,26.96,4.46,br01,2026-03-08
3823,476953.452,5429129.108,6.14,3.22,br01,2026-03-08
3824,476939.294,5429181.782,17.95,1.77,br01,2026-03-08
3825,476928.575,5429251.436,34.19,1.69,br01,2026-03-08
3826,476862.399,5429181.423,18.9,2.02,br01,2026-03-08
3827,476937.902,5429152.461,6.51,2.12,br01,2026-03-08
3828,476876.341,5429167.919,14.45,3.54,br01,2026-03-08
3829,476909.131,5429268.479,28.95,1.57,br01,2026-03-08
3830,476909.026,5429274.67,26.98,2.11,br01,2026-03-08
3832,476907.119,5429267.078,26.21,1.79,br01,2026-03-08
3833,476977.784,5429158.883,13.93,1.75,br01,2026-03-08
3834,476929.886,5429267.969,27.04,2.98,br01,2026-03-08
3835,476983.423,5429162.299,7.1,1.43,br01,2026-03-08
3836,476969.229,5429236.809,20.48,1.78,br01,2026-03-08
3837,476908.882,5429286.993,28.78,3.77,br01,2026-03-08
3838,476913.484,5429280.957,27.37,2.42,br01,2026-03-08
3839,476863.057,5429177.882,17.44,2.7,br01,2026-03-08
3840,476901.224,5429266.89,26.97,6.02,br01,2026-03-08
3841,476868.624,5429181.468,21.14,1.79,br01,2026-03-08
3842,476973.48,5429248.589,16.23,3.0,br01,2026-03-08
3843,476863.241,5429186.616,20.34,3.59,br01,2026-03-08
3844,476912.825,5429217.296,31.87,1.03,br01,2026-03-08
3845,476969.614,5429231.586,19.08,2.22,br01,2026-03-08
3846,476937.516,5429155.46,6.98,1.23,br01,2026-03-08
3847,476917.805,5429286.077,26.8,1.83,br01,2026-03-08
3848,476972.893,5429159.367,11.74,2.12,br01,2026-03-08
3849,476869.071,5429182.552,21.53,2.67,br01,2026-03-08
3850,476907.744,5429284.66,28.31,1.66,br01,2026-03-08
3851,476937.803,5429157.989,9.56,1.62,br01,2026-03-08
3852,476851.878,5429166.128,16.49,1.4,br01,2026-03-08
3853,476992.152,5429190.448,10.47,1.85,br01,2026-03-08
3854,476974.395,5429106.05,3.2,1.08,br01,2026-03-08
3855,476914.665,5429282.33,27.66,1.57,br01,2026-03-08
3856,476939.622,5429231.603,20.48,1.65,br01,2026-03-08
3857,476913.005,5429281.754,26.77,0.7,br01,2026-03-08
3858,476865.059,5429165.34,15.24,1.66,br01,2026-03-08
3859,476972.184,5429253.617,19.76,2.13,br01,2026-03-08
3860,476862.148,5429187.027,20.17,2.25,br01,2026-03-08
3861,476942.925,5429237.016,22.77,2.52,br01,2026-03-08
3862,477017.925,5429212.659,12.02,1.79,br01,2026-03-08
3863,476929.853,5429220.179,21.52,1.98,br01,2026-03-08
3864,476890.636,5429191.661,20.4,2.09,br01,2026-03-08
3865,476976.368,5429157.647,10.96,2.54,br01,2026-03-08
3866,476875.297,5429169.877,16.07,1.52,br01,2026-03-08
3867,476875.797,5429171.295,16.37,3.3,br01,2026-03-08
3868,477011.827,5429219.593,10.86,2.0,br01,2026-03-08
3869,476912.624,5429275.38,25.73,1.29,br01,2026-03-08
3870,476921.224,5429235.377,28.63,3.93,br01,2026-03-08
3871,476922.025,5429275.666,28.51,1.25,br01,2026-03-08
3872,476969.932,5429159.16,10.93,1.52,br01,2026-03-08
3873,476909.694,5429283.85,28.84,0.83,br01,2026-03-08
3874,476940.005,5429149.334,10.23,1.09,br01,2026-03-08
3875,476880.758,5429180.602,18.1,0.89,br01,2026-03-08
3876,476906.075,5429267.751,26.56,3.4,br01,2026-03-08
3878,476985.426,5429162.362,6.26,2.49,br01,2026-03-08
3879,476937.635,5429229.807,19.38,3.44,br01,2026-03-08
3880,476875.094,5429168.868,15.92,2.27,br01,2026-03-08
3881,476907.98,5429283.643,28.84,2.34,br01,2026-03-08
3882,476955.248,5429126.265,5.55,2.22,br01,2026-03-08
3883,476960.09,5429243.445,24.37,2.19,br01,2026-03-08
3884,476955.747,5429144.382,7.44,1.65,br01,2026-03-08
3885,476871.058,5429194.502,22.62,3.08,br01,2026-03-08
3886,476973.446,5429252.94,17.4,1.74,br01,2026-03-08
3887,476974.209,5429161.935,10.82,2.64,br01,2026-03-08
3888,476975.872,5429162.162,14.14,1.4,br01,2026-03-08
3889,476923.693,5429273.137,27.82,1.61,br01,2026-03-08
3890,476913.863,5429278.08,26.93,1.27,br01,2026-03-08
3891,476915.71,5429145.149,5.0,2.47,br01,2026-03-08
3892,476918.721,5429222.623,29.52,2.69,br01,2026-03-08
3893,476985.133,5429163.357,7.01,1.06,br01,2026-03-08
3894,476868.203,5429192.747,23.59,2.03,br01,2026-03-08
3895,476954.975,5429125.04,2.79,1.9,br01,2026-03-08
3896,476905.471,5429270.025,26.27,4.27,br01,2026-03-08
3897,476854.541,5429162.087,12.68,1.61,br01,2026-03-08
3898,476945.168,5429220.915,25.99,1.92,br01,2026-03-08
3899,476914.171,5429146.538,7.96,2.59,br01,2026-03-08
3900,476876.604,5429173.421,15.84,2.3,br01,2026-03-08
3901,476936.483,5429152.574,5.47,1.27,br01,2026-03-08
3902,476872.291,5429175.426,16.93,3.5,br01,2026-03-08
3903,476882.525,5429179.906,20.41,1.86,br01,2026-03-08
3904,476908.111,5429267.37,25.56,0.76,br01,2026-03-08
3905,476950.257,5429147.864,7.63,1.18,br01,2026-03-08
3906,477013.557,5429241.54,27.74,1.71,br01,2026-03-08
3907,476904.026,5429171.899,14.22,3.43,br01,2026-03-08
3908,476855.668,5429161.374,12.43,0.98,br01,2026-03-08
3909,477018.878,5429236.515,10.63,2.74,br01,2026-03-08
3910,476855.393,5429163.169,12.24,2.75,br01,2026-03-08
3911,476901.718,5429271.246,25.09,4.01,br01,2026-03-08
3912,476871.197,5429180.433,19.81,2.36,br01,2026-03-08
3913,476976.683,5429108.674,3.54,1.54,br01,2026-03-08
3914,476889.233,5429192.072,24.64,2.34,br01,2026-03-08
3915,476939.635,5429150.454,6.25,1.18,br01,2026-03-08
3916,476873.202,5429173.382,15.86,1.28,br01,2026-03-08
3917,476868.047,5429179.79,20.02,3.2,br01,2026-03-08
3918,476912.483,5429146.887,8.46,1.44,br01,2026-03-08
3919,476935.422,5429224.722,25.29,2.86,br01,2026-03-08
3920,476939.366,5429229.09,17.93,3.11,br01,2026-03-08
3921,476939.691,5429151.424,5.9,2.37,br01,2026-03-08
3922,476902.915,5429217.06,25.36,3.64,br01,2026-03-08
3923,476988.048,5429222.573,16.25,2.24,br01,2026-03-08
3924,476872.402,5429168.39,14.81,2.45,br01,2026-03-08
3925,477016.33,5429235.397,12.42,1.6,br01,2026-03-08
3926,476885.16,5429183.403,24.35,3.28,br01,2026-03-08
3927,476960.921,5429248.283,17.59,2.72,br01,2026-03-08
3928,476866.194,5429185.04,19.52,1.37,br01,2026-03-08
3929,476930.105,5429279.612,22.13,2.97,br01,2026-03-08
3930,476865.963,5429179.902,16.58,1.96,br01,2026-03-08
3931,476920.465,5429240.505,31.67,2.07,br01,2026-03-08
3932,476945.437,5429147.243,3.35,2.05,br01,2026-03-08
3933,476938.55,5429263.237,19.21,1.74,br01,2026-03-08
3934,476985.944,5429159.798,7.86,1.85,br01,2026-03-08
3935,476914.412,5429211.355,31.16,3.33,br01,2026-03-08
3936,476870.533,5429169.624,16.03,3.74,br01,2026-03-08
3937,476870.1,5429181.009,21.84,2.18,br01,2026-03-08
3938,476916.034,5429143.887,4.15,1.66,br01,2026-03-08
3939,476921.177,5429264.083,24.17,2.46,br01,2026-03-08
3940,476939.961,5429262.894,19.85,3.99,br01,2026-03-08
3941,476913.46,5429145.547,3.14,1.11,br01,2026-03-08
3942,476933.687,5429156.236,3.95,3.16,br01,2026-03-08
3943,476937.12,5429228.577,17.98,2.67,br01,2026-03-08
3944,476976.822,5429159.378,13.99,1.91,br01,2026-03-08
3945,476902.718,5429269.34,24.66,3.71,br01,2026-03-08
3946,476915.842,5429213.087,30.75,1.06,br01,2026-03-08
3947,476983.39,5429235.977,23.1,3.11,br01,2026-03-08
3948,476935.015,5429231.25,19.63,4.4,br01,2026-03-08
3949,476898.838,5429265.115,26.24,3.5,br01,2026-03-08
3950,476928.964,5429280.693,22.15,2.1,br01,2026-03-08
3951,476913.653,5429147.767,3.43,2.0,br01,2026-03-08
3952,476975.268,5429159.431,13.11,1.54,br01,2026-03-08
3954,476918.861,5429220.381,23.98,1.38,br01,2026-03-08
3955,476904.806,5429277.989,24.43,2.83,br01,2026-03-08
3956,476871.05,5429183.34,20.92,1.64,br01,2026-03-08
3957,476852.736,5429163.918,12.29,3.08,br01,2026-03-08
3958,476853.291,5429162.798,13.17,1.6,br01,2026-03-08
3959,476939.55,5429152.909,5.59,1.76,br01,2026-03-08
3960,476851.094,5429163.692,15.1,1.48,br01,2026-03-08
3961,476916.933,5429222.004,19.55,1.6,br01,2026-03-08
3962,476904.523,5429202.895,20.44,3.56,br01,2026-03-08
3963,476877.866,5429162.462,14.63,3.07,br01,2026-03-08
3964,476976.438,5429243.937,14.37,2.33,br01,2026-03-08
3965,476991.556,5429169.379,5.86,1.28,br01,2026-03-08
3966,476931.978,5429154.128,4.09,2.21,br01,2026-03-08
3967,476872.512,5429179.66,15.86,2.45,br01,2026-03-08
3968,476940.761,5429260.533,17.82,4.83,br01,2026-03-08
3969,476937.396,5429263.803,19.33,1.44,br01,2026-03-08
3970,476927.26,5429222.312,16.73,1.09,br01,2026-03-08
3971,476929.51,5429247.068,30.56,2.16,br01,2026-03-08
3972,476942.424,5429269.377,17.44,1.39,br01,2026-03-08
3973,476992.017,5429167.895,6.28,2.18,br01,2026-03-08
3974,476935.175,5429230.619,18.98,0.9,br01,2026-03-08
3975,476980.045,5429247.305,9.2,2.03,br01,2026-03-08
3976,476963.102,5429250.362,15.33,3.03,br01,2026-03-08
3977,476909.656,5429288.955,26.2,2.26,br01,2026-03-08
3978,476941.676,5429270.404,17.19,2.72,br01,2026-03-08
3979,476953.577,5429269.091,14.19,2.49,br01,2026-03-08
3980,477016.943,5429236.785,11.32,2.73,br01,2026-03-08
3981,476901.879,5429198.75,28.48,1.43,br01,2026-03-08
3982,476962.792,5429180.952,5.41,4.49,br01,2026-03-08
3983,476934.653,5429155.656,4.75,4.31,br01,2026-03-08
3984,476944.101,5429147.7,6.71,1.2,br01,2026-03-08
3985,476970.801,5429110.157,1.14,3.06,br01,2026-03-08
3987,476872.036,5429178.402,15.64,3.03,br01,2026-03-08
3988,476955.003,5429267.852,13.51,3.41,br01,2026-03-08
3989,476867.176,5429193.121,18.29,1.43,br01,2026-03-08
3990,476971.336,5429159.164,11.21,1.63,br01,2026-03-08
3991,476954.445,5429130.644,3.8,1.94,br01,2026-03-08
3992,476950.222,5429270.313,14.42,2.38,br01,2026-03-08
3993,476943.81,5429204.667,17.26,1.82,br01,2026-03-08
3994,476953.863,5429179.335,13.31,1.51,br01,2026-03-08
3995,476990.93,5429167.204,3.63,1.81,br01,2026-03-08
3996,476944.012,5429203.862,21.93,1.11,br01,2026-03-08
3997,476922.531,5429234.586,27.43,1.19,br01,2026-03-08
3998,476944.056,5429272.044,16.0,2.53,br01,2026-03-08
3999,476973.785,5429251.912,15.3,1.45,br01,2026-03-08
4000,476916.316,5429146.228,4.97,1.51,br01,2026-03-08
4002,476939.218,5429264.858,16.42,2.09,br01,2026-03-08
4003,476942.327,5429271.946,17.49,2.69,br01,2026-03-08
4004,476960.068,5429182.209,5.93,2.01,br01,2026-03-08
4005,476984.435,5429242.902,7.61,2.52,br01,2026-03-08
4006,476856.382,5429165.936,11.26,1.25,br01,2026-03-08
4007,476930.758,5429187.35,13.5,1.71,br01,2026-03-08
4008,476912.569,5429288.584,26.63,1.79,br01,2026-03-08
4009,476943.835,5429270.242,16.76,1.72,br01,2026-03-08
4010,476987.472,5429160.705,7.78,2.47,br01,2026-03-08
4011,476942.386,5429268.542,16.4,2.02,br01,2026-03-08
4012,476938.268,5429265.287,18.6,2.83,br01,2026-03-08
4013,476983.824,5429244.429,6.87,3.02,br01,2026-03-08
4014,476946.756,5429268.882,15.11,3.27,br01,2026-03-08
4015,476866.091,5429194.088,16.51,2.75,br01,2026-03-08
4016,476923.842,5429239.574,30.79,1.75,br01,2026-03-08
4017,476878.028,5429171.604,10.95,2.69,br01,2026-03-08
4018,476879.704,5429170.778,10.72,2.2,br01,2026-03-08
4019,476872.045,5429166.144,16.15,1.23,br01,2026-03-08
4020,476943.314,5429266.323,15.47,4.02,br01,2026-03-08
4021,476878.968,5429172.205,11.0,1.47,br01,2026-03-08
4022,476854.491,5429171.508,12.26,2.29,br01,2026-03-08
4023,476959.113,5429183.896,5.82,2.24,br01,2026-03-08
4024,476871.14,5429182.057,20.62,1.09,br01,2026-03-08
4025,476915.801,5429149.806,2.73,1.19,br01,2026-03-08
4026,476857.229,5429164.133,9.91,1.73,br01,2026-03-08
4027,476981.34,5429244.268,8.61,2.8,br01,2026-03-08
4028,476951.491,5429268.831,13.42,2.76,br01,2026-03-08
4029,476873.879,5429167.0,13.21,2.94,br01,2026-03-08
4030,476904.258,5429139.232,5.69,3.63,br01,2026-03-08
4032,476949.322,5429270.955,14.52,1.07,br01,2026-03-08
4033,476872.477,5429177.506,15.37,0.93,br01,2026-03-08
4034,476989.39,5429165.956,3.1,2.41,br01,2026-03-08
4035,476913.809,5429223.923,21.34,3.23,br01,2026-03-08
4036,476908.54,5429255.175,20.28,1.4,br01,2026-03-08
4037,476945.979,5429270.893,15.21,2.43,br01,2026-03-08
4038,476911.615,5429255.126,21.13,3.2,br01,2026-03-08
4039,476896.651,5429237.034,20.3,4.28,br01,2026-03-08
4040,476945.035,5429270.531,14.88,1.05,br01,2026-03-08
4041,476931.604,5429220.214,19.49,2.53,br01,2026-03-08
4042,476948.404,5429269.832,14.35,2.01,br01,2026-03-08
4043,476895.836,5429234.427,20.87,1.05,br01,2026-03-08
4044,476913.436,5429226.879,21.48,3.8,br01,2026-03-08
4045,476944.643,5429268.897,15.91,2.15,br01,2026-03-08
4046,476923.959,5429205.495,19.38,1.99,br01,2026-03-08
4047,476980.405,5429246.036,6.06,1.84,br01,2026-03-08
4048,476914.217,5429225.078,21.54,1.09,br01,2026-03-08
4049,476903.508,5429204.233,21.49,2.53,br01,2026-03-08
4050,476996.695,5429209.469,16.36,2.87,br01,2026-03-08
4051,476894.53,5429235.912,20.84,3.47,br01,2026-03-08
4052,476922.935,5429207.292,20.32,2.01,br01,2026-03-08
4053,476971.19,5429218.034,9.11,3.11,br01,2026-03-08
4054,476916.136,5429147.402,2.49,1.89,br01,2026-03-08
4055,476977.841,5429242.245,6.87,2.23,br01,2026-03-08
4056,476974.191,5429109.836,0.23,2.58,br01,2026-03-08
4057,476923.747,5429253.152,26.95,1.46,br01,2026-03-08
4058,476947.095,5429270.761,13.55,2.06,br01,2026-03-08
4059,476952.253,5429258.656,13.29,2.99,br01,2026-03-08
4060,476932.394,5429240.358,16.49,1.52,br01,2026-03-08
4061,476980.244,5429244.328,7.62,1.58,br01,2026-03-08
4062,476941.065,5429266.335,14.67,2.3,br01,2026-03-08
4063,476922.712,5429271.765,19.64,2.33,br01,2026-03-08
4064,476948.373,5429271.296,13.53,1.7,br01,2026-03-08
4065,476899.899,5429224.16,18.23,4.21,br01,2026-03-08
4066,476950.07,5429263.997,13.95,2.56,br01,2026-03-08
4067,476949.721,5429267.679,12.27,2.5,br01,2026-03-08
4068,476915.158,5429148.916,3.11,2.33,br01,2026-03-08
4069,476978.861,5429245.938,7.37,2.34,br01,2026-03-08
4070,476948.753,5429263.44,13.1,2.99,br01,2026-03-08
4071,476955.834,5429266.133,12.06,4.07,br01,2026-03-08
4072,476946.314,5429272.636,13.26,2.77,br01,2026-03-08
4073,476952.126,5429266.027,13.15,3.28,br01,2026-03-08
4074,476866.692,5429192.033,15.63,1.8,br01,2026-03-08
4075,476945.606,5429267.104,13.13,1.92,br01,2026-03-08
4076,477011.926,5429241.341,10.05,3.66,br01,2026-03-08
4077,476951.734,5429270.357,13.21,1.12,br01,2026-03-08
4078,477004.14,5429229.707,5.83,3.12,br01,2026-03-08
4079,476977.521,5429239.799,8.38,2.4,br01,2026-03-08
4080,476863.598,5429191.205,7.89,2.17,br01,2026-03-08
4081,476950.686,5429266.37,12.52,2.36,br01,2026-03-08
4082,476904.899,5429275.255,20.72,3.31,br01,2026-03-08
4083,476915.659,5429151.661,3.27,2.68,br01,2026-03-08
4084,476886.688,5429206.623,17.81,5.25,br01,2026-03-08
4085,476952.24,5429263.29,13.86,2.75,br01,2026-03-08
4086,476885.368,5429204.114,15.79,2.11,br01,2026-03-08
4087,476877.93,5429167.304,6.54,1.97,br01,2026-03-08
4088,476919.701,5429241.662,29.4,1.59,br01,2026-03-08
4089,476897.616,5429233.774,19.88,3.19,br01,2026-03-08
4090,476894.93,5429233.146,20.16,5.57,br01,2026-03-08
4091,476879.027,5429168.578,7.41,3.42,br01,2026-03-08
4092,476922.529,5429236.642,27.77,1.24,br01,2026-03-08
4093,476950.551,5429266.971,12.19,0.93,br01,2026-03-08
4094,476978.899,5429243.555,7.5,2.98,br01,2026-03-08
4095,476942.505,5429261.763,13.17,2.55,br01,2026-03-08
4096,476983.384,5429237.84,6.07,3.32,br01,2026-03-08
4098,476981.943,5429241.825,8.46,3.45,br01,2026-03-08
4102,476948.546,5429261.193,11.91,2.94,br01,2026-03-08
4104,476981.843,5429245.89,6.85,1.57,br01,2026-03-08
4105,476978.667,5429239.761,7.76,2.96,br01,2026-03-08
4106,476862.628,5429189.382,13.11,1.18,br01,2026-03-08
4107,476865.396,5429186.576,12.0,2.13,br01,2026-03-08
4108,476977.724,5429244.716,8.04,1.41,br01,2026-03-08
4109,477009.983,5429229.552,4.95,1.28,br01,2026-03-08
4111,476964.154,5429179.495,2.87,2.39,br01,2026-03-08
4112,476885.45,5429201.731,15.76,3.46,br01,2026-03-08
4113,476897.368,5429235.13,19.89,2.42,br01,2026-03-08
4114,476909.827,5429232.277,15.15,4.64,br01,2026-03-08
4115,476948.536,5429266.024,12.12,3.24,br01,2026-03-08
4116,476928.773,5429239.195,24.67,1.93,br01,2026-03-08
4117,476983.611,5429241.246,6.66,1.31,br01,2026-03-08
4118,476865.125,5429191.807,12.73,3.15,br01,2026-03-08
4119,476968.056,5429262.297,9.71,2.12,br01,2026-03-08
4120,476976.923,5429246.31,8.23,2.23,br01,2026-03-08
4121,476946.259,5429262.503,11.92,3.83,br01,2026-03-08
4122,476942.208,5429263.55,14.09,2.09,br01,2026-03-08
4123,476950.354,5429260.222,11.07,3.1,br01,2026-03-08
4124,476902.65,5429222.961,16.34,1.88,br01,2026-03-08
4125,476901.362,5429224.851,17.12,0.97,br01,2026-03-08
4126,476976.202,5429110.056,0.18,1.43,br01,2026-03-08
4127,476950.496,5429264.804,12.89,1.12,br01,2026-03-08
4128,476878.252,5429169.805,8.14,1.93,br01,2026-03-08
4129,476983.08,5429242.607,5.89,1.72,br01,2026-03-08
4130,476902.244,5429273.453,17.2,2.08,br01,2026-03-08
4131,476951.402,5429261.701,11.43,2.65,br01,2026-03-08
4132,476947.253,5429267.426,13.22,1.62,br01,2026-03-08
4133,476885.916,5429198.574,13.25,3.71,br01,2026-03-08
4134,476961.326,5429182.459,5.48,1.19,br01,2026-03-08
4135,476972.378,5429111.998,1.08,2.54,br01,2026-03-08
4136,476944.926,5429264.568,11.36,2.27,br01,2026-03-08
4137,476947.385,5429262.714,11.47,1.68,br01,2026-03-08
4138,476874.678,5429197.712,16.61,1.45,br01,2026-03-08
4139,476932.303,5429242.164,15.82,1.07,br01,2026-03-08
4140,476962.271,5429182.519,4.63,1.05,br01,2026-03-08
4141,476899.328,5429222.283,16.57,3.01,br01,2026-03-08
4143,476863.684,5429189.683,13.69,2.18,br01,2026-03-08
4144,476984.487,5429238.766,4.38,1.49,br01,2026-03-08
4145,476994.086,5429168.395,5.87,2.06,br01,2026-03-08
4146,476887.471,5429199.787,14.26,2.52,br01,2026-03-08
4147,476875.96,5429163.052,5.27,2.12,br01,2026-03-08
4148,477009.403,5429228.238,4.29,1.66,br01,2026-03-08
4149,476904.03,5429224.323,15.31,3.07,br01,2026-03-08
4150,476909.898,5429245.232,14.21,3.78,br01,2026-03-08
4151,476980.173,5429242.067,6.88,1.72,br01,2026-03-08
4152,476867.009,5429178.36,14.82,1.82,br01,2026-03-08
4153,476970.005,5429261.445,8.62,2.39,br01,2026-03-08
4155,476931.714,5429160.549,2.7,1.41,br01,2026-03-08
4156,476967.266,5429113.806,1.3,2.99,br01,2026-03-08
4157,476882.902,5429205.114,13.7,5.47,br01,2026-03-08
4158,476943.967,5429262.842,11.02,2.6,br01,2026-03-08
4159,476864.643,5429188.74,12.19,1.85,br01,2026-03-08
4160,476902.392,5429225.409,16.05,2.65,br01,2026-03-08
4161,476908.594,5429233.736,15.23,2.34,br01,2026-03-08
4162,476949.861,5429258.265,11.27,2.51,br01,2026-03-08
4163,476901.69,5429167.928,3.81,2.89,br01,2026-03-08
4164,476979.394,5429241.326,5.65,1.03,br01,2026-03-08
4165,476906.208,5429233.18,14.1,2.77,br01,2026-03-08
4166,476884.759,5429220.666,15.17,4.26,br01,2026-03-08
4167,476907.128,5429231.528,14.6,3.65,br01,2026-03-08
4168,476950.125,5429262.119,11.87,1.72,br01,2026-03-08
4169,476967.09,5429263.178,9.77,0.98,br01,2026-03-08
4170,476977.953,5429246.87,8.49,1.05,br01,2026-03-08
4171,476875.954,5429164.661,8.3,1.87,br01,2026-03-08
4172,476911.148,5429241.405,12.84,3.95,br01,2026-03-08
