Unnamed: 0,Tree_ID,Species,Latitude,Longitude,Month,Year,Height,CrownDiameter,CrownAreaConvex,CrownAreaConcave,CrownBaseHeight,Predicted_DBH,Biomass_kg
423,FagSyl_BR01_38_85,Fagus sylvatica,49.013891,8.682655,Dec,2019,31.13910743829339,10.009,74.536,63.961,0.25,40.388,2135.6422380168287
424,FagSyl_BR01_38_85,Fagus sylvatica,49.013891,8.682655,Mar,2020,31.13910743829411,9.561,69.29,58.842,0.75,40.388,2135.6422380168883
425,FagSyl_BR01_39_86,Fagus sylvatica,49.014016,8.682808,Jun,2019,27.7761,12.2,92.11105,77.51905,14.4,41.0,1927.6848560238536
426,FagSyl_BR01_39_86,Fagus sylvatica,49.014016,8.682808,Jul,2019,29.238,12.051,96.959,81.599,6.05,41.087,2062.896296406115
427,FagSyl_BR01_39_86,Fagus sylvatica,49.014016,8.682808,Sep,2019,30.238001,11.864,93.703,75.968,4.75,41.237,2167.320568334836
428,FagSyl_BR01_39_86,Fagus sylvatica,49.014016,8.682808,Dec,2019,30.23810638246445,11.788,90.49,70.671,14.25,41.288,2173.7727460461256
429,FagSyl_BR01_39_86,Fagus sylvatica,49.014016,8.682808,Mar,2020,30.2381063824699,10.907,79.676,62.66,14.35,41.288,2173.772746046596
430,FagSyl_BR01_40_87,Fagus sylvatica,49.013881,8.682759,Jun,2019,26.30835,7.4,47.04305,39.4212,5.5,33.2,1275.0636435632632
431,FagSyl_BR01_40_87,Fagus sylvatica,49.013881,8.682759,Jul,2019,27.693,7.986,49.519,41.496,6.65,33.288,1361.6613299278365
432,FagSyl_BR01_40_87,Fagus sylvatica,49.013881,8.682759,Sep,2019,28.693001,7.441,42.994,36.847,2.45,33.438,1433.1447512803684
433,FagSyl_BR01_40_87,Fagus sylvatica,49.013881,8.682759,Dec,2019,28.69310723394509,7.297,40.296,34.108,3.65,33.488,1438.0671694796283
434,FagSyl_BR01_40_87,Fagus sylvatica,49.013881,8.682759,Mar,2020,28.69310723394783,6.738,34.763,28.498,4.15,33.488,1438.067169479786
435,FagSyl_BR01_41_88,Fagus sylvatica,49.014005,8.68267,Jun,2019,23.28925,11.3,75.43,63.99485,3.2,34.1,1176.5775419778092
436,FagSyl_BR01_41_88,Fagus sylvatica,49.014005,8.68267,Jul,2019,24.515,10.342,79.4,67.363,3.25,34.188,1257.3775729382776
437,FagSyl_BR01_41_88,Fagus sylvatica,49.014005,8.68267,Sep,2019,25.515001,10.241,76.619,64.238,3.05,34.337,1330.7226051791465
438,FagSyl_BR01_41_88,Fagus sylvatica,49.014005,8.68267,Dec,2019,25.515106512408245,10.186,76.784,60.931,2.15,34.388,1335.3151744586105
439,FagSyl_BR01_41_88,Fagus sylvatica,49.014005,8.68267,Mar,2020,25.515106512415063,9.278,67.292,53.069,3.45,34.388,1335.3151744590243
440,FagSyl_BR01_42_89,Fagus sylvatica,49.013992,8.682717,Jun,2019,14.411499999999998,8.1,55.1798,48.52125,0.2,18.9,242.20757805204607
441,FagSyl_BR01_42_89,Fagus sylvatica,49.013992,8.682717,Jul,2019,15.17,8.577,58.084,51.075,2.45,18.987,259.3669047374909
442,FagSyl_BR01_42_89,Fagus sylvatica,49.013992,8.682717,Sep,2019,16.170001,8.583,53.691,48.251,2.05,19.137,283.5443636056016
443,FagSyl_BR01_42_89,Fagus sylvatica,49.013992,8.682717,Dec,2019,16.170106348474874,8.494,51.396,44.001,0.25,19.188,285.23166682377604
444,FagSyl_BR01_42_89,Fagus sylvatica,49.013992,8.682717,Mar,2020,16.170106348481234,7.792,40.974,36.531,0.25,19.188,285.2316668239009
445,FagSyl_BR01_43_90,Fagus sylvatica,49.013973,8.683049,Jun,2019,10.65615,6.2,30.495,27.7932,1.8,9.1,30.466336526861756
446,FagSyl_BR01_43_90,Fagus sylvatica,49.013973,8.683049,Jul,2019,11.217,6.656,32.1,29.256,4.45,9.188,34.06324487769604
447,FagSyl_BR01_43_90,Fagus sylvatica,49.013973,8.683049,Sep,2019,12.217001,8.465,43.523,34.669,2.35,9.338,40.6496189291267
448,FagSyl_BR01_43_90,Fagus sylvatica,49.013973,8.683049,Dec,2019,12.21710797808224,8.105,39.022,28.167,0.75,9.387,41.272920804620185
449,FagSyl_BR01_43_90,Fagus sylvatica,49.013973,8.683049,Mar,2020,12.217107978083,7.019,26.487,23.019,2.55,9.387,41.27292080462392
450,FagSyl_BR01_44_91,Fagus sylvatica,49.013994,8.682967,Jun,2019,28.2891,11.1,118.2085,103.89865,10.6,47.5,2793.830615719439
451,FagSyl_BR01_44_91,Fagus sylvatica,49.013994,8.682967,Jul,2019,29.778,12.719,124.43,109.367,10.55,47.587,2975.316088569958
452,FagSyl_BR01_44_91,Fagus sylvatica,49.013994,8.682967,Sep,2019,30.778001,12.451,114.018,99.639,1.55,47.737,1611.294472076314
453,FagSyl_BR01_44_91,Fagus sylvatica,49.013994,8.682967,Dec,2019,30.77810621808512,12.157,112.165,97.763,1.95,47.788,1618.841465134164
454,FagSyl_BR01_44_91,Fagus sylvatica,49.013994,8.682967,Mar,2020,30.77810621808969,11.565,100.559,81.717,10.45,47.788,1618.8414651346889
455,FagSyl_BR01_45_92,Fagus sylvatica,49.01392,8.682933,Jun,2019,26.8128,9.6,104.51045,82.23675,1.0,42.7,2039.05572772132
456,FagSyl_BR01_45_92,Fagus sylvatica,49.01392,8.682933,Jul,2019,28.224,12.07,110.011,86.565,2.05,42.788,2180.1512352377786
457,FagSyl_BR01_45_92,Fagus sylvatica,49.01392,8.682933,Sep,2019,29.224001,12.288,109.795,84.023,0.85,42.938,2291.7993543101043
458,FagSyl_BR01_45_92,Fagus sylvatica,49.01392,8.682933,Dec,2019,29.22410707881677,12.483,105.94,79.744,0.65,42.988,2298.158669951806
459,FagSyl_BR01_45_92,Fagus sylvatica,49.01392,8.682933,Mar,2020,29.22410707881992,11.603,92.595,74.428,0.95,42.988,2298.1586699521
460,FagSyl_BR01_46_93,Fagus sylvatica,49.013895,8.682878,Jun,2019,27.6526,10.8,86.03675,76.83314999999999,0.0,43.3,2188.8943966731586
461,FagSyl_BR01_46_93,Fagus sylvatica,49.013895,8.682878,Jul,2019,29.108,10.991,90.565,80.877,1.05,43.387,2338.030872535583
462,FagSyl_BR01_46_93,Fagus sylvatica,49.013895,8.682878,Sep,2019,30.108001,10.464,82.405,73.199,11.75,43.537,2452.979360927557
463,FagSyl_BR01_46_93,Fagus sylvatica,49.013895,8.682878,Dec,2019,30.10810695865313,10.464,81.931,69.633,11.75,43.587,2459.613049996868
464,FagSyl_BR01_46_93,Fagus sylvatica,49.013895,8.682878,Mar,2020,30.108106958657917,9.846,72.018,64.811,1.15,43.587,2459.6130499973265
465,FagSyl_BR01_47_94,Fagus sylvatica,49.013834,8.682908,Jun,2019,27.5576,9.9,102.35775,91.62465,7.1,51.7,1788.1241418875738
466,FagSyl_BR01_47_94,Fagus sylvatica,49.013834,8.682908,Jul,2019,29.008,12.042,107.745,96.447,1.65,51.788,1995.8364487600504
467,FagSyl_BR01_47_94,Fagus sylvatica,49.013834,8.682908,Sep,2019,30.008001,11.879,98.979,86.688,6.35,51.938,2153.6088266950665
468,FagSyl_BR01_47_94,Fagus sylvatica,49.013834,8.682908,Dec,2019,30.00810760528409,11.651,96.401,84.745,6.45,51.988,2161.432142811481
469,FagSyl_BR01_47_94,Fagus sylvatica,49.013834,8.682908,Mar,2020,30.008107605285318,11.096,87.359,75.033,5.75,51.988,2161.4321428116464
470,FagSyl_BR01_48_95,Fagus sylvatica,49.013813,8.683168,Jun,2019,17.7042,14.1,113.0348,92.33905,1.2,29.3,711.8263340160912
471,FagSyl_BR01_48_95,Fagus sylvatica,49.013813,8.683168,Jul,2019,18.636,13.16,118.984,97.199,1.35,29.387,758.4566217910632
472,FagSyl_BR01_48_95,Fagus sylvatica,49.013813,8.683168,Sep,2019,19.636001,12.778,117.419,95.224,1.25,29.538,812.4702566089073
473,FagSyl_BR01_48_95,Fagus sylvatica,49.013813,8.683168,Dec,2019,19.636107673729768,12.455,110.706,90.166,0.65,29.588,815.4925408486602
474,FagSyl_BR01_48_95,Fagus sylvatica,49.013813,8.683168,Mar,2020,19.63610687133166,11.745,95.379,75.455,0.85,29.588,815.4925043363662
475,FagSyl_BR01_49_96,Fagus sylvatica,49.013821,8.682978,Jun,2019,21.23915,8.9,83.59334999999999,67.07665,1.1,31.0,832.5274844238793
476,FagSyl_BR01_49_96,Fagus sylvatica,49.013821,8.682978,Jul,2019,22.357,10.995,87.993,70.607,1.35,31.087,894.3437704024439
477,FagSyl_BR01_49_96,Fagus sylvatica,49.013821,8.682978,Sep,2019,23.357001,10.408,83.094,71.26,0.95,31.238,955.6237097443192
478,FagSyl_BR01_49_96,Fagus sylvatica,49.013821,8.682978,Dec,2019,23.35710744871055,11.161,83.397,68.111,0.0,31.288,959.3988095323392
479,FagSyl_BR01_49_96,Fagus sylvatica,49.013821,8.682978,Mar,2020,23.357107448715137,9.428,66.315,52.076,0.35,31.288,959.398809532571
480,FagSyl_BR01_50_97,Fagus sylvatica,49.014175,8.682492,Jun,2019,24.37225,11.1,93.19785,83.76815,5.5,47.9,2394.9436572749028
481,FagSyl_BR01_50_97,Fagus sylvatica,49.014175,8.682492,Jul,2019,25.655,11.658,98.103,88.177,5.15,47.987,2554.359989112199
482,FagSyl_BR01_50_97,Fagus sylvatica,49.014175,8.682492,Sep,2019,26.655001,10.773,86.864,78.575,3.75,48.137,2689.8783923041583
483,FagSyl_BR01_50_97,Fagus sylvatica,49.014175,8.682492,Dec,2019,26.655107265925373,10.793,87.361,76.924,3.65,48.188,2696.491135692653
484,FagSyl_BR01_50_97,Fagus sylvatica,49.014175,8.682492,Mar,2020,25.705,10.125,74.455,67.095,3.95,48.188,2585.240231263461
485,FagSyl_BR01_51_98,Fagus sylvatica,49.014192,8.682392,Jun,2019,21.72745,10.7,93.26435,86.74829999999999,11.9,39.0,1482.5817125709968
486,FagSyl_BR01_51_98,Fagus sylvatica,49.014192,8.682392,Jul,2019,22.871,11.452,98.173,91.314,10.45,39.087,1579.4666617058851
487,FagSyl_BR01_51_98,Fagus sylvatica,49.014192,8.682392,Sep,2019,23.871001,10.925,87.171,80.449,4.95,39.237,1671.8123985934917
488,FagSyl_BR01_51_98,Fagus sylvatica,49.014192,8.682392,Dec,2019,23.871107753848765,10.648,85.456,78.72,7.15,39.288,1676.699841638197
489,FagSyl_BR01_51_98,Fagus sylvatica,49.014192,8.682392,Mar,2020,23.87110775385461,10.177,75.675,68.24,10.85,39.288,1676.6998416386575
490,FagSyl_BR01_52_99,Fagus sylvatica,49.014346,8.682369,Jun,2019,19.81035,12.7,106.45035,98.68505,2.2,37.7,1231.835915973904
491,FagSyl_BR01_52_99,Fagus sylvatica,49.014346,8.682369,Jul,2019,20.853,12.013,112.053,103.879,2.55,37.788,1315.0145813859558
492,FagSyl_BR01_52_99,Fagus sylvatica,49.014346,8.682369,Sep,2019,21.853001000000003,11.844,106.504,98.861,1.85,37.938,1400.9395644410447
493,FagSyl_BR01_52_99,Fagus sylvatica,49.014346,8.682369,Dec,2019,21.85310698036161,11.743,104.647,90.906,0.0,37.988,1405.1973009912044
494,FagSyl_BR01_52_99,Fagus sylvatica,49.014346,8.682369,Mar,2020,21.853106980366032,10.769,84.85,74.541,1.35,37.988,1405.1973009915318
495,FagSyl_BR01_53_100,Fagus sylvatica,49.01422,8.682294,Jun,2019,18.48415,12.7,124.20584999999998,112.3318,2.1,41.9,1452.0532125106165
496,FagSyl_BR01_53_100,Fagus sylvatica,49.01422,8.682294,Jul,2019,19.457,13.354,130.743,118.244,3.95,41.987,1546.690616664412
497,FagSyl_BR01_53_100,Fagus sylvatica,49.01422,8.682294,Sep,2019,20.457001,12.965,126.046,111.496,1.65,42.137,1649.9413485648963
498,FagSyl_BR01_53_100,Fagus sylvatica,49.01422,8.682294,Dec,2019,20.45710703205436,12.747,126.54,107.839,0.25,42.188,1654.4423305947575
499,FagSyl_BR01_53_100,Fagus sylvatica,49.01422,8.682294,Mar,2020,20.457107032058428,11.711,105.583,91.232,1.05,42.188,1654.4423305951273
500,FagSyl_BR01_54_101,Fagus sylvatica,49.01426,8.682544,Jun,2019,28.67195,10.5,109.23194999999998,97.50325,2.5,51.0,1834.1606442844725
501,FagSyl_BR01_54_101,Fagus sylvatica,49.01426,8.682544,Jul,2019,30.181,12.438,114.981,102.635,2.85,51.087,2044.4268392758263
502,FagSyl_BR01_54_101,Fagus sylvatica,49.01426,8.682544,Sep,2019,31.181001,12.148,112.771,97.875,0.45,51.237,2199.1281172338977
503,FagSyl_BR01_54_101,Fagus sylvatica,49.01426,8.682544,Dec,2019,31.181107503856367,12.236,106.507,91.013,2.85,51.288,2207.3047923254253
504,FagSyl_BR01_54_101,Fagus sylvatica,49.01426,8.682544,Mar,2020,31.18110750385716,11.451,95.561,81.054,3.35,51.288,2207.304792325529
505,FagSyl_BR01_55_102,Fagus sylvatica,49.01425,8.682407,Jun,2019,11.8959,4.2,15.38905,13.44535,5.5,6.4,23.26611638779555
506,FagSyl_BR01_55_102,Fagus sylvatica,49.01425,8.682407,Jul,2019,12.522,4.751,16.199,14.153,7.15,6.488,25.5200300518028
507,FagSyl_BR01_55_102,Fagus sylvatica,49.01425,8.682407,Sep,2019,13.522001,4.477,15.315,12.947,2.05,6.638,29.397569201823288
508,FagSyl_BR01_55_102,Fagus sylvatica,49.01425,8.682407,Dec,2019,13.522106953405077,4.468,13.82,12.096,1.45,6.688,29.90540442696344
509,FagSyl_BR01_55_102,Fagus sylvatica,49.01425,8.682407,Mar,2020,13.522106953409091,3.221,6.531,4.921,6.25,6.688,29.90540442697356
510,FagSyl_BR01_56_103,Fagus sylvatica,49.014308,8.682211,Jun,2019,9.93415,4.8,17.037300000000002,15.42325,0.9,7.8,29.880548437929527
511,FagSyl_BR01_56_103,Fagus sylvatica,49.014308,8.682211,Jul,2019,10.457,4.813,17.934,16.235,1.15,7.888,32.48312525880128
512,FagSyl_BR01_56_103,Fagus sylvatica,49.014308,8.682211,Sep,2019,11.457001,4.669,16.008,15.166,1.05,8.037,42.50223209783662
513,FagSyl_BR01_56_103,Fagus sylvatica,49.014308,8.682211,Dec,2019,11.457107347658438,4.365,14.034,12.824,0.95,8.088,43.030674854126346
514,FagSyl_BR01_56_103,Fagus sylvatica,49.014308,8.682211,Mar,2020,11.45710734766226,3.254,7.982,6.496,3.15,8.088,43.03067485414035
515,FagSyl_BR01_57_104,Fagus sylvatica,49.014357,8.682466,Jun,2019,21.66285,10.0,70.5926,65.05885,1.0,36.9,1300.632739568479
516,FagSyl_BR01_57_104,Fagus sylvatica,49.014357,8.682466,Jul,2019,22.803,10.273,74.308,68.483,5.25,36.987,1387.7480885650057
517,FagSyl_BR01_57_104,Fagus sylvatica,49.014357,8.682466,Sep,2019,23.803001,9.663,71.055,66.333,4.45,37.137,1471.355319549189
518,FagSyl_BR01_57_104,Fagus sylvatica,49.014357,8.682466,Dec,2019,23.80310798566817,9.657,69.515,62.439,1.75,37.188,1475.980290900908
519,FagSyl_BR01_57_104,Fagus sylvatica,49.014357,8.682466,Mar,2020,23.803107985671176,8.616,57.52,49.988,1.75,37.188,1475.980290901121
520,FagSyl_BR01_58_105,Fagus sylvatica,49.014355,8.682273,Jun,2019,10.3683,4.8,12.483,10.9953,0.45,9.7,35.65754715550087
521,FagSyl_BR01_58_105,Fagus sylvatica,49.014355,8.682273,Jul,2019,10.914,4.278,13.14,11.574,5.85,9.787,39.54364206057902
522,FagSyl_BR01_58_105,Fagus sylvatica,49.014355,8.682273,Sep,2019,11.914001,3.917,11.941,10.851,0.75,9.938,46.83053633022067
523,FagSyl_BR01_58_105,Fagus sylvatica,49.014355,8.682273,Dec,2019,11.914107036404769,3.702,10.221,9.158,0.35,9.987,47.47584052460142
524,FagSyl_BR01_58_105,Fagus sylvatica,49.014355,8.682273,Mar,2020,11.914107036408584,2.699,4.971,3.615,5.65,9.987,47.47584052462254
525,FagSyl_BR01_59_106,Fagus sylvatica,49.014346,8.682264,Jun,2019,10.2581,4.8,12.2626,11.35725,0.5,8.2,34.680855450424
526,FagSyl_BR01_59_106,Fagus sylvatica,49.014346,8.682264,Jul,2019,10.798,4.339,12.908,11.955,6.25,8.287,42.58628468927831
527,FagSyl_BR01_59_106,Fagus sylvatica,49.014346,8.682264,Sep,2019,11.798001,4.094,11.526,10.339,0.65,8.438,48.09718241320647
528,FagSyl_BR01_59_106,Fagus sylvatica,49.014346,8.682264,Dec,2019,11.798107493750331,3.658,9.723,8.82,0.25,8.487,48.6443180393842
529,FagSyl_BR01_59_106,Fagus sylvatica,49.014346,8.682264,Mar,2020,11.798107493753957,2.624,4.655,3.656,4.85,8.487,48.644318039398776
530,FagSyl_BR01_60_107,Fagus sylvatica,49.014336,8.682248,Jun,2019,9.52565,3.3,8.033199999999999,7.7026,1.1,5.4,16.332355811044987
531,FagSyl_BR01_60_107,Fagus sylvatica,49.014336,8.682248,Jul,2019,10.027,3.369,8.456,8.108,6.45,5.488,17.721247996762763
532,FagSyl_BR01_60_107,Fagus sylvatica,49.014336,8.682248,Sep,2019,11.027000999999998,3.121,7.463,6.432,1.35,5.638,15.495081038923129
533,FagSyl_BR01_60_107,Fagus sylvatica,49.014336,8.682248,Dec,2019,11.027107216509076,3.145,6.637,5.87,2.15,5.688,15.85156702380321
534,FagSyl_BR01_60_107,Fagus sylvatica,49.014336,8.682248,Mar,2020,11.02710721651275,1.757,2.226,1.774,5.55,5.688,15.851567023809988
535,FagSyl_BR01_61_108,Fagus sylvatica,49.014352,8.682537,Jun,2019,25.44195,9.5,89.97165,80.54005,0.2,43.8,2035.068583770963
536,FagSyl_BR01_61_108,Fagus sylvatica,49.014352,8.682537,Jul,2019,26.781,11.482,94.707,84.779,1.05,43.887,2175.553731626788
537,FagSyl_BR01_61_108,Fagus sylvatica,49.014352,8.682537,Sep,2019,27.781001,11.45,91.921,80.046,2.75,44.037,2291.54867307688
538,FagSyl_BR01_61_108,Fagus sylvatica,49.014352,8.682537,Dec,2019,27.781107639045768,11.403,91.17,78.84,2.45,44.087,2297.749458173737
539,FagSyl_BR01_61_108,Fagus sylvatica,49.014352,8.682537,Mar,2020,27.78110763905083,10.142,74.654,63.88,2.75,44.087,2297.749458174235
540,FagSyl_BR01_62_109,Fagus sylvatica,49.014302,8.6825,Jun,2019,21.774,10.9,61.8868,53.51445,0.3,31.4,887.2329610599595
541,FagSyl_BR01_62_109,Fagus sylvatica,49.014302,8.6825,Jul,2019,22.92,9.55,65.144,56.331,0.85,31.487,952.089471674657
542,FagSyl_BR01_62_109,Fagus sylvatica,49.014302,8.6825,Sep,2019,23.920001000000003,9.288,60.331,53.339,1.15,31.637,1014.9320714305696
543,FagSyl_BR01_62_109,Fagus sylvatica,49.014302,8.6825,Dec,2019,23.92010741577208,8.822,57.165,48.386,1.45,31.688,1018.9209911232742
544,FagSyl_BR01_62_109,Fagus sylvatica,49.014302,8.6825,Mar,2020,23.920107415775117,8.322,46.524,38.423,1.55,31.688,1018.9209911234312
545,FagSyl_BR01_63_110,Fagus sylvatica,49.014172,8.682597,Jun,2019,27.3524,11.0,80.50299999999999,65.86445,15.8,43.0,2124.5390438375257
546,FagSyl_BR01_63_110,Fagus sylvatica,49.014172,8.682597,Jul,2019,28.792,11.729,84.74,69.331,12.55,43.087,2270.181770068066
547,FagSyl_BR01_63_110,Fagus sylvatica,49.014172,8.682597,Sep,2019,29.792001000000003,11.057,77.942,65.755,11.75,43.237,2383.542687290615
548,FagSyl_BR01_63_110,Fagus sylvatica,49.014172,8.682597,Dec,2019,29.792106610798854,10.816,75.326,58.492,14.15,43.288,2390.1956920766806
549,FagSyl_BR01_63_110,Fagus sylvatica,49.014172,8.682597,Mar,2020,29.79210661080077,10.138,66.09,52.657,14.65,43.288,2390.1956920768616
550,FagSyl_BR01_64_111,Fagus sylvatica,49.014149,8.682591,Jun,2019,27.10445,9.5,65.65069999999999,56.3692,10.9,42.2,2007.682753882667
551,FagSyl_BR01_64_111,Fagus sylvatica,49.014149,8.682591,Jul,2019,28.531,9.808,69.106,59.336,4.05,42.288,2147.160773742288
552,FagSyl_BR01_64_111,Fagus sylvatica,49.014149,8.682591,Sep,2019,29.531001,10.0,69.35,55.816,1.75,42.438,2256.6659239538917
553,FagSyl_BR01_64_111,Fagus sylvatica,49.014149,8.682591,Dec,2019,29.53110779495178,9.346,65.871,53.904,4.45,42.488,2263.019082577245
554,FagSyl_BR01_64_111,Fagus sylvatica,49.014149,8.682591,Mar,2020,29.53110681308964,8.848,60.23,50.71,9.85,42.488,2263.018992916059
555,FagSyl_BR01_65_112,Fagus sylvatica,49.014144,8.682666,Jun,2019,27.5633,10.5,78.90795,69.60745,11.3,46.9,2632.61999848952
556,FagSyl_BR01_65_112,Fagus sylvatica,49.014144,8.682666,Jul,2019,29.014,10.464,83.061,73.271,1.85,46.987,2805.373893092997
557,FagSyl_BR01_65_112,Fagus sylvatica,49.014144,8.682666,Sep,2019,30.014001,10.224,73.442,63.86,10.55,47.137,2937.8402173074865
558,FagSyl_BR01_65_112,Fagus sylvatica,49.014144,8.682666,Dec,2019,30.0141074409831,10.203,75.384,63.717,10.25,47.188,2945.116501466008
559,FagSyl_BR01_65_112,Fagus sylvatica,49.014144,8.682666,Mar,2020,30.01410744098768,9.414,63.005,52.268,1.05,47.188,2945.1165014665203
560,FagSyl_BR01_66_113,Fagus sylvatica,49.014177,8.682685,Jun,2019,14.7174,7.4,32.7351,26.3378,1.6,17.5,207.87257739400087
561,FagSyl_BR01_66_113,Fagus sylvatica,49.014177,8.682685,Jul,2019,15.492,6.813,34.458,27.724,1.35,17.587,223.1323808810677
562,FagSyl_BR01_66_113,Fagus sylvatica,49.014177,8.682685,Sep,2019,16.492001000000002,7.598,41.106,35.07,1.35,17.738,244.4040221926316
563,FagSyl_BR01_66_113,Fagus sylvatica,49.014177,8.682685,Dec,2019,16.49210711088255,7.314,37.064,30.104,0.25,17.788,245.97279707978805
564,FagSyl_BR01_66_113,Fagus sylvatica,49.014177,8.682685,Mar,2020,16.492107110887044,6.758,29.889,24.784,0.25,17.788,245.9727970798641
565,FagSyl_BR01_67_114,Fagus sylvatica,49.014176,8.682746,Jun,2019,28.14375,7.5,46.9243,42.78325,16.6,32.7,1331.281079783507
566,FagSyl_BR01_67_114,Fagus sylvatica,49.014176,8.682746,Jul,2019,29.625,8.517,49.394,45.035,16.55,32.788,1421.2028168537054
567,FagSyl_BR01_67_114,Fagus sylvatica,49.014176,8.682746,Sep,2019,30.625001,8.321,47.154,42.011,15.35,32.938,1491.6878921036312
568,FagSyl_BR01_67_114,Fagus sylvatica,49.014176,8.682746,Dec,2019,30.625106088982854,7.671,43.093,37.502,15.35,32.988,1496.8583415892624
569,FagSyl_BR01_67_114,Fagus sylvatica,49.014176,8.682746,Mar,2020,30.62510608898446,6.736,34.547,28.704,15.65,32.988,1496.8583415893524
570,FagSyl_BR01_68_115,Fagus sylvatica,49.014197,8.682811,Jun,2019,29.79295,8.4,63.6728,56.61619999999999,1.3,40.2,2001.4919142179992
571,FagSyl_BR01_68_115,Fagus sylvatica,49.014197,8.682811,Jul,2019,31.361,10.058,67.024,59.596,0.95,40.288,2141.159273638709
572,FagSyl_BR01_68_115,Fagus sylvatica,49.014197,8.682811,Sep,2019,32.361001,9.761,63.653,55.443,1.35,40.438,2243.152273673966
573,FagSyl_BR01_68_115,Fagus sylvatica,49.014197,8.682811,Dec,2019,32.36110606805054,9.522,61.168,51.36,1.25,40.488,2249.7856777228485
574,FagSyl_BR01_68_115,Fagus sylvatica,49.014197,8.682811,Mar,2020,32.361106068052194,8.747,50.116,42.605,2.35,40.488,2249.785677722986
575,FagSyl_BR01_69_116,Fagus sylvatica,49.014248,8.682766,Jun,2019,31.4013,11.9,90.8542,76.93764999999999,0.4,52.8,2483.501980980328
576,FagSyl_BR01_69_116,Fagus sylvatica,49.014248,8.682766,Jul,2019,33.054,11.765,95.636,80.987,2.15,52.887,2728.8422507899195
577,FagSyl_BR01_69_116,Fagus sylvatica,49.014248,8.682766,Sep,2019,34.054001,11.26,88.55,76.49,0.85,53.037,2895.412412083918
578,FagSyl_BR01_69_116,Fagus sylvatica,49.014248,8.682766,Dec,2019,34.05410724890726,10.948,88.915,71.913,1.45,53.087,2904.4400482967967
579,FagSyl_BR01_69_116,Fagus sylvatica,49.014248,8.682766,Mar,2020,34.05410724891046,10.289,74.793,61.924,2.15,53.087,2904.440048297246
580,FagSyl_BR01_70_117,Fagus sylvatica,49.014185,8.682902,Jun,2019,29.06525,12.6,98.88645,83.63895,1.8,49.9,1723.577647575945
581,FagSyl_BR01_70_117,Fagus sylvatica,49.014185,8.682902,Jul,2019,30.595,12.127,104.091,88.041,1.25,49.987,1928.067276961885
582,FagSyl_BR01_70_117,Fagus sylvatica,49.014185,8.682902,Sep,2019,31.595001,11.631,97.997,83.287,9.45,50.137,2077.103008238028
583,FagSyl_BR01_70_117,Fagus sylvatica,49.014185,8.682902,Dec,2019,31.5951067684854,11.742,93.299,81.006,7.65,50.188,2085.2157690212266
584,FagSyl_BR01_70_117,Fagus sylvatica,49.014185,8.682902,Mar,2020,31.595106768488066,10.746,85.702,70.902,9.65,50.188,2085.215769021563
585,FagSyl_BR01_71_118,Fagus sylvatica,49.014088,8.682822,Jun,2019,29.8072,12.7,119.57175,100.4093,10.2,57.3,2998.8529286971207
586,FagSyl_BR01_71_118,Fagus sylvatica,49.014088,8.682822,Jul,2019,31.376,12.969,125.865,105.694,11.05,57.387,3271.0640495194702
587,FagSyl_BR01_71_118,Fagus sylvatica,49.014088,8.682822,Sep,2019,32.376001,12.387,113.083,100.389,3.95,57.537,3462.731734686625
588,FagSyl_BR01_71_118,Fagus sylvatica,49.014088,8.682822,Dec,2019,32.37610782267021,12.039,111.086,95.175,11.05,57.587,3472.0196194933023
589,FagSyl_BR01_71_118,Fagus sylvatica,49.014088,8.682822,Mar,2020,32.376106591643456,11.974,102.324,87.648,11.15,57.587,3472.019416425851
590,FagSyl_BR01_72_119,Fagus sylvatica,49.014161,8.682962,Jun,2019,29.58965,9.2,85.6976,74.50185,14.9,46.8,2843.239133558399
591,FagSyl_BR01_72_119,Fagus sylvatica,49.014161,8.682962,Jul,2019,31.147,10.601,90.208,78.423,1.55,46.887,1527.635237615837
592,FagSyl_BR01_72_119,Fagus sylvatica,49.014161,8.682962,Sep,2019,32.147001,9.721,73.809,64.018,4.95,47.037,1660.8866728426974
593,FagSyl_BR01_72_119,Fagus sylvatica,49.014161,8.682962,Dec,2019,32.147107057437815,9.731,72.855,60.427,14.85,47.087,1668.4985304170675
594,FagSyl_BR01_72_119,Fagus sylvatica,49.014161,8.682962,Mar,2020,32.147107057443286,9.169,63.202,53.025,4.15,47.087,1668.4985304176776
595,FagSyl_BR01_73_120,Fagus sylvatica,49.014173,8.683029,Jun,2019,28.9104,9.9,101.4125,84.84925,1.1,40.7,1988.4685316172056
596,FagSyl_BR01_73_120,Fagus sylvatica,49.014173,8.683029,Jul,2019,30.432,12.321,106.75,89.315,1.15,40.788,2127.2711274651715
597,FagSyl_BR01_73_120,Fagus sylvatica,49.014173,8.683029,Sep,2019,31.432001,11.705,94.309,82.049,15.25,40.938,2230.9976763344102
598,FagSyl_BR01_73_120,Fagus sylvatica,49.014173,8.683029,Dec,2019,31.43210638485498,11.439,92.836,75.813,16.15,40.988,2237.521372028163
599,FagSyl_BR01_73_120,Fagus sylvatica,49.014173,8.683029,Mar,2020,31.432106384856574,10.939,86.517,69.393,1.15,40.988,2237.521372028299
600,FagSyl_BR01_74_121,Fagus sylvatica,49.014159,8.68307,Jun,2019,29.1061,8.0,72.38239999999999,60.25755,1.7,39.2,1827.8654133313091
